datetime	open	high	low	close	volume	open_interest
18-07-2025 09:34	174.5	174.5	174.5	174.5	0	4168650
18-07-2025 09:34	174.8	174.8	174.7	174.7	5925	4168650
18-07-2025 09:34	174.3	174.55	174.3	174.55	4050	4168650
18-07-2025 09:34	174.5	174.5	174.5	174.5	0	4168650
18-07-2025 09:34	174.35	174.35	174.3	174.3	3300	4168650
18-07-2025 09:34	174.45	174.45	174.45	174.45	0	4168650
18-07-2025 09:34	174.45	174.45	174.45	174.45	1425	4168650
18-07-2025 09:35	174.75	174.75	174.75	174.75	4575	4168650
18-07-2025 09:35	175	175	175	175	0	4168650
18-07-2025 09:35	175.15	175.15	174.8	174.8	5100	4168650
18-07-2025 09:35	174.85	174.85	174.85	174.85	0	4168650
18-07-2025 09:35	175.05	175.3	175.05	175.3	3600	4168650
18-07-2025 09:35	175.75	175.75	175.75	175.75	9375	4168650
18-07-2025 09:35	176.1	176.1	176.1	176.1	0	4168650
18-07-2025 09:35	176.15	176.45	176.15	176.45	4950	4168650
18-07-2025 09:35	176.7	176.7	176.7	176.7	0	4168650
18-07-2025 09:35	176.95	177.15	176.95	177.15	6825	4168650
18-07-2025 09:35	177.15	177.15	177.15	177.15	19875	4168650
18-07-2025 09:35	177.2	177.2	177.2	177.2	0	4168650
18-07-2025 09:35	177.1	177.1	177	177	7050	4168650
18-07-2025 09:35	177.7	177.7	177.7	177.7	0	4168650
18-07-2025 09:35	177.6	178.7	177.6	178.7	9375	4168650
18-07-2025 09:35	179	179	179	179	19125	4168650
18-07-2025 09:35	179.05	179.05	179.05	179.05	0	4168650
18-07-2025 09:35	178.45	179.1	178.45	179.1	14925	4168650
18-07-2025 09:35	179	179	179	179	0	4168650
18-07-2025 09:35	179	179	178.9	178.9	15075	4168650
18-07-2025 09:35	179.7	179.7	179.7	179.7	11625	4168650
18-07-2025 09:35	179.25	179.25	179.25	179.25	0	4168650
18-07-2025 09:35	179.25	179.25	179.2	179.2	14550	4168650
18-07-2025 09:35	179.4	179.4	179.4	179.4	0	4168650
18-07-2025 09:35	179.3	179.4	179.3	179.4	15150	4168650
18-07-2025 09:35	178.95	178.95	178.95	178.95	9450	4168650
18-07-2025 09:35	178.65	178.65	178.65	178.65	0	4168650
18-07-2025 09:35	178.15	178.15	178	178	10275	4168650
18-07-2025 09:35	178.75	178.75	178.75	178.75	0	4168650
18-07-2025 09:35	178.3	178.9	178.3	178.9	13050	4168650
18-07-2025 09:35	178.95	178.95	178.6	178.6	3900	4168650
18-07-2025 09:35	179	179	179	179	0	4168650
18-07-2025 09:35	179	179	178.95	178.95	5850	4168650
18-07-2025 09:35	177.75	177.75	177.75	177.75	0	4168650
18-07-2025 09:35	177.8	178.05	177.8	178.05	9225	4168650
18-07-2025 09:35	178.15	178.55	178.15	178.55	4575	4168650
18-07-2025 09:35	178.9	178.9	178.9	178.9	0	4168650
18-07-2025 09:35	179	179	179	179	4800	4168650
18-07-2025 09:35	179.05	179.05	179.05	179.05	0	4168650
18-07-2025 09:35	179.05	179.05	178.65	178.65	8025	4168650
18-07-2025 09:35	179	179	178.8	178.8	3450	4168650
18-07-2025 09:35	178.5	178.5	178.5	178.5	0	4168650
18-07-2025 09:35	179	179	178.9	178.9	3450	4168650
18-07-2025 09:35	178.25	178.25	178.25	178.25	0	4168650
18-07-2025 09:35	178.4	178.9	178.4	178.9	4650	4168650
18-07-2025 09:35	178.15	178.6	178.15	178.6	5175	4168650
18-07-2025 09:35	178.55	178.55	178.55	178.55	0	4168650
18-07-2025 09:35	178.65	178.65	178.55	178.55	6000	4168650
18-07-2025 09:35	178.8	178.8	178.8	178.8	0	4168650
18-07-2025 09:35	178.9	178.9	178.7	178.7	3150	4168650
18-07-2025 09:35	178.75	178.75	178.75	178.75	3675	4168650
18-07-2025 09:35	178.4	178.4	178.4	178.4	0	4168650
18-07-2025 09:35	178	178	177.5	177.5	8250	4168650
18-07-2025 09:35	176	176	176	176	0	4168650
18-07-2025 09:35	176	176.5	176	176.5	19200	4168650
18-07-2025 09:35	176.15	176.6	176.15	176.6	2400	4168650
18-07-2025 09:35	177	177	177	177	0	4168650
18-07-2025 09:35	177.05	177.3	177.05	177.3	5400	4168650
18-07-2025 09:35	176.65	176.65	176.65	176.65	0	4168650
18-07-2025 09:35	176.65	176.65	176.2	176.2	3825	4168650
18-07-2025 09:36	176.4	176.4	176.1	176.1	3150	4168650
18-07-2025 09:36	175.8	175.8	175.8	175.8	0	4168650
18-07-2025 09:36	176.05	176.1	176.05	176.1	6975	4168650
18-07-2025 09:36	175.8	175.8	175.8	175.8	3900	4168650
18-07-2025 09:36	174.85	174.85	174.85	174.85	0	4168650
18-07-2025 09:36	174.9	174.9	174.5	174.5	19050	4168650
18-07-2025 09:36	174.65	174.65	174.65	174.65	0	4168650
18-07-2025 09:36	174.75	175.1	174.75	175.1	6825	4168650
18-07-2025 09:36	174.6	174.6	174.6	174.6	5475	4168650
18-07-2025 09:36	174.65	174.65	174.65	174.65	0	4168650
18-07-2025 09:36	174.85	174.85	174.85	174.85	11325	4168650
18-07-2025 09:36	174.8	174.8	174.8	174.8	0	4168650
18-07-2025 09:36	175.05	175.05	174.65	174.65	3450	4168650
18-07-2025 09:36	174.8	174.8	174.8	174.8	5175	4168650
18-07-2025 09:36	174.85	174.85	174.85	174.85	0	4168650
18-07-2025 09:36	175.1	175.1	175.1	175.1	2550	4168650
18-07-2025 09:36	175	175	175	175	0	4168650
18-07-2025 09:36	174.6	174.8	174.6	174.8	3075	4168650
18-07-2025 09:36	174.5	174.5	174.5	174.5	1800	4168650
18-07-2025 09:36	174.8	174.8	174.8	174.8	0	4168650
18-07-2025 09:36	174.65	174.65	174.25	174.25	4200	4168650
18-07-2025 09:36	174.15	174.15	174.15	174.15	0	4168650
18-07-2025 09:36	174.15	174.15	174.15	174.15	2700	4168650
18-07-2025 09:36	174	174	174	174	15750	4168650
18-07-2025 09:36	173.8	173.8	173.8	173.8	0	4168650
18-07-2025 09:36	173.95	174.55	173.95	174.55	6375	4294875
18-07-2025 09:36	175.15	175.15	175.15	175.15	0	4294875
18-07-2025 09:36	175.2	175.2	174.6	174.6	7950	4294875
18-07-2025 09:36	174.25	174.25	174.05	174.05	1650	4294875
18-07-2025 09:36	173.35	173.35	173.35	173.35	0	4294875
18-07-2025 09:36	173.75	173.95	173.75	173.95	4500	4294875
18-07-2025 09:36	174.25	174.25	174.25	174.25	0	4294875
18-07-2025 09:36	173.95	174.05	173.95	174.05	2250	4294875
18-07-2025 09:36	174	174	174	174	3975	4294875
18-07-2025 09:36	174.3	174.3	174.3	174.3	0	4294875
18-07-2025 09:36	174.25	174.25	174	174	2475	4294875
18-07-2025 09:36	174.2	174.2	174.2	174.2	0	4294875
18-07-2025 09:36	174.7	174.7	173.7	173.7	4800	4294875
18-07-2025 09:36	174.15	174.15	174.15	174.15	3450	4294875
18-07-2025 09:36	173.85	173.85	173.85	173.85	0	4294875
18-07-2025 09:36	174.45	174.65	174.45	174.65	7875	4294875
18-07-2025 09:36	174.7	174.7	174.7	174.7	0	4294875
18-07-2025 09:36	174.55	174.55	174.4	174.4	5175	4294875
18-07-2025 09:36	174.05	174.05	174.05	174.05	2250	4294875
18-07-2025 09:36	174.4	174.4	174.4	174.4	0	4294875
18-07-2025 09:36	174.5	174.65	174.5	174.65	900	4294875
18-07-2025 09:36	174.2	174.2	174.2	174.2	0	4294875
18-07-2025 09:36	174.55	174.55	174.55	174.55	2025	4294875
18-07-2025 09:36	174.6	174.6	174.6	174.6	900	4294875
18-07-2025 09:36	174.65	174.65	174.65	174.65	0	4294875
18-07-2025 09:36	174.5	174.8	174.5	174.8	1500	4294875
18-07-2025 09:36	174.4	174.4	174.4	174.4	0	4294875
18-07-2025 09:36	174.7	175.4	174.7	175.4	750	4294875
18-07-2025 09:36	175.4	175.4	175.3	175.3	15375	4294875
18-07-2025 09:36	175.4	175.4	175.4	175.4	0	4294875
18-07-2025 09:36	174.9	174.9	174.75	174.75	4725	4294875
18-07-2025 09:36	174.6	174.6	174.6	174.6	0	4294875
18-07-2025 09:36	174.55	174.95	174.55	174.95	2250	4294875
18-07-2025 09:36	174.3	174.3	174.3	174.3	675	4294875
18-07-2025 09:36	175.15	175.15	175.15	175.15	0	4294875
18-07-2025 09:37	175.2	175.2	175.2	175.2	825	4294875
18-07-2025 09:37	176.45	176.45	176.45	176.45	0	4294875
18-07-2025 09:37	176.7	176.7	175.75	175.75	10425	4294875
18-07-2025 09:37	176	176	176	176	3300	4294875
18-07-2025 09:37	175.65	175.65	175.65	175.65	0	4294875
18-07-2025 09:37	176	176	175.75	175.75	3975	4294875
18-07-2025 09:37	176.05	176.05	176.05	176.05	0	4294875
18-07-2025 09:37	176.1	176.1	175.2	175.2	1650	4294875
18-07-2025 09:37	175.15	175.25	175.15	175.25	4200	4294875
18-07-2025 09:37	175.1	175.1	175.1	175.1	0	4294875
18-07-2025 09:37	175	175.4	175	175.4	6525	4294875
18-07-2025 09:37	175.35	175.35	175.35	175.35	0	4294875
18-07-2025 09:37	175.25	175.4	175.25	175.4	1125	4294875
18-07-2025 09:37	175.55	175.55	175.55	175.55	975	4294875
18-07-2025 09:37	175.4	175.4	175.4	175.4	0	4294875
18-07-2025 09:37	175.35	175.7	175.35	175.7	750	4294875
18-07-2025 09:37	175.85	175.85	175.85	175.85	0	4294875
18-07-2025 09:37	175.4	176	175.4	176	8625	4294875
18-07-2025 09:37	176	176	175.9	175.9	1950	4294875
18-07-2025 09:37	176.1	176.1	176.1	176.1	0	4294875
18-07-2025 09:37	176.35	176.35	175.6	175.6	6000	4294875
18-07-2025 09:37	175.95	175.95	175.95	175.95	0	4294875
18-07-2025 09:37	175.7	175.7	175.55	175.55	13500	4294875
18-07-2025 09:37	175	175	175	175	6000	4294875
18-07-2025 09:37	175.55	175.55	175.55	175.55	0	4294875
18-07-2025 09:37	175.9	176	175.9	176	675	4294875
18-07-2025 09:37	175.6	175.6	175.6	175.6	0	4294875
18-07-2025 09:37	175.6	175.6	175.5	175.5	2625	4294875
18-07-2025 09:37	174.6	175.1	174.6	175.1	3600	4294875
18-07-2025 09:37	174.75	174.75	174.75	174.75	0	4294875
18-07-2025 09:37	174.65	175.25	174.65	175.25	3150	4294875
18-07-2025 09:37	175.55	175.55	175.55	175.55	0	4294875
18-07-2025 09:37	175.55	175.75	175.55	175.75	2325	4294875
18-07-2025 09:37	175.7	175.7	175.4	175.4	1575	4294875
18-07-2025 09:37	175.75	175.75	175.75	175.75	0	4294875
18-07-2025 09:37	175.7	175.7	175.35	175.35	2100	4294875
18-07-2025 09:37	175.25	175.25	175.1	175.1	7800	4294875
18-07-2025 09:37	174.75	174.75	174.75	174.75	0	4294875
18-07-2025 09:37	175.1	175.1	175	175	2175	4294875
18-07-2025 09:37	174.7	174.7	174.7	174.7	0	4294875
18-07-2025 09:37	174.7	174.8	174.7	174.8	2475	4294875
18-07-2025 09:37	175.2	175.3	175.2	175.3	300	4294875
18-07-2025 09:37	175.25	175.25	175.25	175.25	0	4294875
18-07-2025 09:37	175	175	175	175	525	4294875
18-07-2025 09:37	175	175	175	175	0	4294875
18-07-2025 09:37	174.65	174.65	174.6	174.6	1125	4294875
18-07-2025 09:37	174.7	174.7	174.7	174.7	450	4294875
18-07-2025 09:37	175.45	175.45	175.45	175.45	0	4294875
18-07-2025 09:37	175.45	175.45	175.2	175.2	150	4294875
18-07-2025 09:37	175.1	175.1	175.1	175.1	0	4294875
18-07-2025 09:37	174.8	174.8	174.3	174.3	3750	4294875
18-07-2025 09:37	175.15	175.15	175.15	175.15	750	4294875
18-07-2025 09:37	175.15	175.15	175.15	175.15	0	4294875
18-07-2025 09:37	174.4	174.4	173.85	173.85	14325	4294875
18-07-2025 09:37	174.4	174.4	174.4	174.4	0	4294875
18-07-2025 09:37	174.05	174.25	174.05	174.25	4875	4294875
18-07-2025 09:37	174.2	174.2	174.15	174.15	3300	4294875
18-07-2025 09:37	174.9	174.9	174.9	174.9	0	4294875
18-07-2025 09:37	175.3	175.6	175.3	175.6	3525	4294875
18-07-2025 09:37	174.35	174.35	174.35	174.35	0	4294875
18-07-2025 09:38	174.2	174.2	173.8	173.8	3000	4294875
18-07-2025 09:38	173.95	173.95	173.95	173.95	5100	4294875
18-07-2025 09:38	174.05	174.05	174.05	174.05	0	4294875
18-07-2025 09:38	174.3	174.3	174.3	174.3	0	4294875
18-07-2025 09:38	174.4	174.4	174.4	174.4	0	4294875
18-07-2025 09:38	174.4	174.75	174.4	174.75	6975	4294875
18-07-2025 09:38	174.7	174.7	174.7	174.7	4275	4294875
18-07-2025 09:38	174.05	174.05	174.05	174.05	0	4294875
18-07-2025 09:38	174.05	174.5	174.05	174.5	3525	4294875
18-07-2025 09:38	173.8	173.8	173.8	173.8	0	4294875
18-07-2025 09:38	174	174	173.7	173.7	3900	4294875
18-07-2025 09:38	173.5	173.6	173.5	173.6	3675	4294875
18-07-2025 09:38	173.4	173.4	173.4	173.4	0	4294875
18-07-2025 09:38	172	172	172	172	40800	4294875
18-07-2025 09:38	171.85	171.85	171.85	171.85	0	4294875
18-07-2025 09:38	171.95	172.4	171.95	172.4	15000	4294875
18-07-2025 09:38	171.4	171.8	171.4	171.8	17100	4294875
18-07-2025 09:38	171.4	171.4	171.4	171.4	0	4294875
18-07-2025 09:38	171.5	171.5	171.4	171.4	17625	4294875
18-07-2025 09:38	171.3	171.3	171.3	171.3	0	4294875
18-07-2025 09:38	171.55	171.65	171.55	171.65	19200	4294875
18-07-2025 09:38	171.45	171.45	171.2	171.2	7500	4294875
18-07-2025 09:38	170.9	170.9	170.9	170.9	0	4294875
18-07-2025 09:38	170.5	170.5	170	170	14550	4294875
18-07-2025 09:38	170.7	170.7	170.7	170.7	0	4294875
18-07-2025 09:38	170.1	170.1	170.05	170.05	48000	4294875
18-07-2025 09:38	170.35	170.35	170.25	170.25	27600	4294875
18-07-2025 09:38	169.45	169.45	169.45	169.45	0	4294875
18-07-2025 09:38	169.25	169.5	169.25	169.5	11025	4294875
18-07-2025 09:38	169.6	169.6	169.25	169.25	10650	4294875
18-07-2025 09:38	168.95	168.95	168.95	168.95	0	4294875
18-07-2025 09:38	168.65	168.7	168.65	168.7	17175	4294875
18-07-2025 09:38	168.95	168.95	168.95	168.95	0	4294875
18-07-2025 09:38	168.75	168.75	168.6	168.6	18750	4294875
18-07-2025 09:38	169.3	169.5	169.3	169.5	17400	4294875
18-07-2025 09:38	169.6	169.6	169.6	169.6	0	4294875
18-07-2025 09:38	169.6	170.4	169.6	170.4	10200	4294875
18-07-2025 09:38	170.4	170.4	170.4	170.4	0	4294875
18-07-2025 09:38	170.4	170.4	170.2	170.2	6900	4294875
18-07-2025 09:38	169.9	170	169.9	170	6000	4294875
18-07-2025 09:38	170.45	170.45	170.45	170.45	0	4294875
18-07-2025 09:38	170.1	170.1	170.1	170.1	4950	4294875
18-07-2025 09:38	170.15	170.15	170.15	170.15	0	4294875
18-07-2025 09:38	170.4	170.4	170.4	170.4	3750	4294875
18-07-2025 09:38	170.1	170.1	170.1	170.1	4500	4294875
18-07-2025 09:38	170.7	170.9	170.65	170.9	5175	4294875
18-07-2025 09:38	170.85	170.85	170.85	170.85	0	4294875
18-07-2025 09:38	171.25	171.25	171.05	171.05	11775	4294875
18-07-2025 09:38	170.95	170.95	170.8	170.8	0	4294875
18-07-2025 09:38	170.85	170.85	170.5	170.5	8625	4294875
18-07-2025 09:38	170.8	170.8	170.8	170.8	2025	4294875
18-07-2025 09:38	170.7	170.7	170.7	170.7	0	4294875
18-07-2025 09:38	169.65	169.65	169.65	169.65	10800	4294875
18-07-2025 09:38	169.95	169.95	169.95	169.95	0	4294875
18-07-2025 09:38	169.95	170.05	169.95	170.05	5250	4294875
18-07-2025 09:38	170.25	170.55	170.25	170.55	10125	4294875
18-07-2025 09:38	170.5	170.5	170.5	170.5	2625	4294875
18-07-2025 09:39	170.9	170.9	170.9	170.9	0	4294875
18-07-2025 09:39	170.7	171	170.7	171	3525	4294875
18-07-2025 09:39	170.4	170.4	170.4	170.4	3600	4294875
18-07-2025 09:39	170.3	170.3	170.3	170.3	0	4294875
18-07-2025 09:39	170.85	170.85	170.55	170.55	4575	4294875
18-07-2025 09:39	170.45	170.45	170.45	170.45	0	4294875
18-07-2025 09:39	170.5	170.5	170.5	170.5	5175	4294875
18-07-2025 09:39	171	171	171	171	0	4294875
18-07-2025 09:39	171.4	171.4	171.4	171.4	0	4294875
18-07-2025 09:39	171.85	171.85	171.8	171.8	10950	4294875
18-07-2025 09:39	172.5	172.5	172.5	172.5	0	4294875
18-07-2025 09:39	172.2	172.65	172.2	172.65	11175	4294875
18-07-2025 09:39	172.05	172.05	172	172	8025	4294875
18-07-2025 09:39	172.15	172.15	172.15	172.15	0	4294875
18-07-2025 09:39	172.1	172.1	172.1	172.1	6600	4294875
18-07-2025 09:39	172.15	172.15	172.15	172.15	0	4294875
18-07-2025 09:39	172.2	172.3	172.2	172.3	5475	4294875
18-07-2025 09:39	172.25	172.25	172.1	172.25	2250	4294875
18-07-2025 09:39	172.4	172.8	172.4	172.8	3375	4294875
18-07-2025 09:39	171.95	171.95	171.95	171.95	0	4294875
18-07-2025 09:39	172.5	172.5	172.45	172.45	4650	4294875
18-07-2025 09:39	172	172	171.55	171.55	0	4294875
18-07-2025 09:39	171.3	172	171.3	172	8400	4294875
18-07-2025 09:39	172.05	172.2	172.05	172.2	0	4271025
18-07-2025 09:39	172.1	172.55	172.1	172.55	5025	4271025
18-07-2025 09:39	172.3	172.3	172.2	172.2	2550	4271025
18-07-2025 09:39	172.75	172.75	172.75	172.75	5400	4271025
18-07-2025 09:39	173.2	173.2	173.05	173.05	12000	4271025
18-07-2025 09:39	172.65	172.7	172.65	172.7	5250	4271025
18-07-2025 09:39	172.55	172.85	172.2	172.2	750	4271025
18-07-2025 09:39	172.8	172.8	172.8	172.8	0	4271025
18-07-2025 09:39	172.8	172.8	172.45	172.45	5175	4271025
18-07-2025 09:39	173.1	173.1	173.1	173.1	2850	4271025
18-07-2025 09:39	173.1	173.25	173.1	173.25	0	4271025
18-07-2025 09:39	172.9	172.95	172.9	172.95	2475	4271025
18-07-2025 09:39	172.65	172.75	172.65	172.75	2775	4271025
18-07-2025 09:39	172.8	172.85	172.8	172.85	1275	4271025
18-07-2025 09:39	173.15	173.15	173.15	173.15	0	4271025
18-07-2025 09:39	173.15	173.55	173.15	173.55	1800	4271025
18-07-2025 09:39	174.15	174.15	174.15	174.15	17850	4271025
18-07-2025 09:39	174.45	174.45	174.15	174.15	0	4271025
18-07-2025 09:39	174.7	174.9	174.7	174.9	9075	4271025
18-07-2025 09:39	174.9	174.9	174.9	174.9	0	4271025
18-07-2025 09:39	174.9	175.5	174.9	175.5	5400	4271025
18-07-2025 09:39	175.65	176	175.65	176	17175	4271025
18-07-2025 09:39	176.2	176.2	176.2	176.2	0	4271025
18-07-2025 09:39	176.65	176.65	176.65	176.65	20550	4271025
18-07-2025 09:39	176.25	176.25	176.25	176.25	0	4271025
18-07-2025 09:39	175.85	176	175.65	175.65	9225	4271025
18-07-2025 09:39	175.85	175.85	175.4	175.4	9675	4271025
18-07-2025 09:39	175.7	175.7	175.7	175.7	0	4271025
18-07-2025 09:39	175.95	175.95	175.9	175.9	6450	4271025
18-07-2025 09:39	175.05	175.3	175.05	175.3	8250	4271025
18-07-2025 09:40	175	175	174.6	174.6	6225	4271025
18-07-2025 09:40	174.75	174.75	174.75	174.75	0	4271025
18-07-2025 09:40	174.8	175.1	174.8	175.1	5325	4271025
18-07-2025 09:40	175.25	175.25	175.25	175.25	0	4271025
18-07-2025 09:40	175.9	175.9	175.65	175.65	4575	4271025
18-07-2025 09:40	175.75	175.75	175.45	175.45	11475	4271025
18-07-2025 09:40	175.3	175.3	175.05	175.05	4875	4271025
18-07-2025 09:40	175.15	175.15	175.15	175.15	0	4271025
18-07-2025 09:40	175	175	175	175	6750	4271025
18-07-2025 09:40	174.95	174.95	174.4	174.4	5100	4271025
18-07-2025 09:40	174.4	174.4	174.4	174.4	0	4271025
18-07-2025 09:40	174.65	174.65	174.15	174.15	1275	4271025
18-07-2025 09:40	174	174.4	174	174.4	7650	4271025
18-07-2025 09:40	174.85	174.85	174.8	174.8	4875	4271025
18-07-2025 09:40	174.15	174.15	174.15	174.15	0	4271025
18-07-2025 09:40	174.3	174.3	174.2	174.2	5025	4271025
18-07-2025 09:40	174.45	174.45	174.45	174.45	0	4271025
18-07-2025 09:40	174.55	174.55	174.55	174.55	3000	4271025
18-07-2025 09:40	174.75	174.8	174.75	174.8	2775	4271025
18-07-2025 09:40	174.8	174.8	174.8	174.8	0	4271025
18-07-2025 09:40	174.55	174.8	174.55	174.8	10500	4271025
18-07-2025 09:40	174.95	174.95	174.95	174.95	0	4271025
18-07-2025 09:40	175.35	175.35	175.35	175.35	3600	4271025
18-07-2025 09:40	174.8	175.75	174.8	175.75	3900	4271025
18-07-2025 09:40	175.75	175.75	175.75	175.75	0	4271025
18-07-2025 09:40	175.95	175.95	175.4	175.4	9975	4271025
18-07-2025 09:40	176	176	176	176	0	4271025
18-07-2025 09:40	176.55	176.55	176.55	176.55	9750	4271025
18-07-2025 09:40	176.55	176.65	176.55	176.65	13575	4271025
18-07-2025 09:40	176.65	176.65	176.65	176.65	0	4271025
18-07-2025 09:40	176.95	177	176.95	177	8025	4271025
18-07-2025 09:40	177.05	177.05	177.05	177.05	0	4271025
18-07-2025 09:40	177.05	177.15	177.05	177.15	13350	4271025
18-07-2025 09:40	177.45	177.5	177.45	177.5	12600	4271025
18-07-2025 09:40	177.8	177.8	177.8	177.8	0	4271025
18-07-2025 09:40	177.85	177.85	177.45	177.45	10050	4271025
18-07-2025 09:40	177.95	177.95	177.95	177.95	0	4271025
18-07-2025 09:40	178.4	178.75	178.4	178.75	18150	4271025
18-07-2025 09:40	178.85	179.95	178.85	179.95	33450	4271025
18-07-2025 09:40	179.55	179.55	179.55	179.55	0	4271025
18-07-2025 09:40	179.15	179.15	179	179	14925	4271025
18-07-2025 09:40	179	179	179	179	0	4271025
18-07-2025 09:40	178.65	178.9	178.65	178.9	24825	4271025
18-07-2025 09:40	178.6	178.65	178.6	178.65	11250	4271025
18-07-2025 09:40	178.95	178.95	178.95	178.95	0	4271025
18-07-2025 09:40	178.8	178.9	178.8	178.9	5400	4271025
18-07-2025 09:40	178.65	178.65	178.65	178.65	0	4271025
18-07-2025 09:40	179.05	179.05	179	179	19275	4271025
18-07-2025 09:40	178.2	178.4	178.2	178.4	12900	4271025
18-07-2025 09:40	178.35	178.35	178.35	178.35	0	4271025
18-07-2025 09:40	178.9	178.9	178.8	178.8	10500	4271025
18-07-2025 09:40	179.4	179.4	179.4	179.4	0	4271025
18-07-2025 09:40	179.8	179.8	179.75	179.75	19050	4271025
18-07-2025 09:40	180.15	180.5	180.15	180.5	65025	4271025
18-07-2025 09:40	180.55	180.55	180.55	180.55	0	4271025
18-07-2025 09:40	180.8	180.8	180.5	180.5	34125	4271025
18-07-2025 09:40	180.75	180.75	180.75	180.75	0	4271025
18-07-2025 09:40	180.6	180.6	180.5	180.5	16875	4271025
18-07-2025 09:41	180.5	180.5	180.1	180.1	14775	4271025
18-07-2025 09:41	180.45	180.45	180.45	180.45	0	4271025
18-07-2025 09:41	180	180.05	180	180.05	26475	4271025
18-07-2025 09:41	179.75	179.75	179.75	179.75	0	4271025
18-07-2025 09:41	179.55	179.55	179.55	179.55	10350	4271025
18-07-2025 09:41	179.15	179.6	179.15	179.6	9150	4271025
18-07-2025 09:41	179.6	179.6	179.6	179.6	0	4271025
18-07-2025 09:41	179.75	179.95	179.75	179.95	9225	4271025
18-07-2025 09:41	180.05	180.05	180.05	180.05	0	4271025
18-07-2025 09:41	180.4	180.4	180.4	180.4	7875	4271025
18-07-2025 09:41	180.2	180.2	179.75	179.75	6750	4271025
18-07-2025 09:41	179.7	179.7	179.7	179.7	0	4271025
18-07-2025 09:41	179.95	179.95	179.6	179.6	11250	4271025
18-07-2025 09:41	179.3	179.3	179.3	179.3	0	4271025
18-07-2025 09:41	179.75	179.75	179.75	179.75	0	4271025
18-07-2025 09:41	180.05	180.2	180.05	180.2	24600	4271025
18-07-2025 09:41	180.3	180.3	180.3	180.3	0	4271025
18-07-2025 09:41	180.4	180.4	180.35	180.35	12225	4271025
18-07-2025 09:41	180.4	180.4	180.4	180.4	0	4271025
18-07-2025 09:41	180.05	180.05	180.05	180.05	0	4271025
18-07-2025 09:41	180.9	181.1	180.9	181.1	25050	4271025
18-07-2025 09:41	181.05	181.05	181.05	181.05	0	4271025
18-07-2025 09:41	180.8	181.35	180.8	181.35	14250	4271025
18-07-2025 09:41	180.9	180.9	180.9	180.9	0	4271025
18-07-2025 09:41	180.8	181	180.8	181	10500	4271025
18-07-2025 09:41	181.15	181.15	180.95	180.95	17175	4271025
18-07-2025 09:41	180.8	180.8	180.8	180.8	0	4271025
18-07-2025 09:41	181.15	181.15	181	181	7350	4271025
18-07-2025 09:41	180.65	180.65	180.65	180.65	0	4271025
18-07-2025 09:41	180.55	180.55	180.2	180.2	7875	4271025
18-07-2025 09:41	179.5	179.5	179.5	179.5	31275	4271025
18-07-2025 09:41	179.6	179.6	179.6	179.6	0	4271025
18-07-2025 09:41	179.5	179.85	179.5	179.85	5400	4271025
18-07-2025 09:41	180	180	179.85	179.85	11250	4271025
18-07-2025 09:41	179.75	179.75	179.75	179.75	0	4271025
18-07-2025 09:41	179.95	179.95	179.5	179.5	3375	4271025
18-07-2025 09:41	179.85	179.85	179.85	179.85	0	4271025
18-07-2025 09:41	179.7	179.8	179.7	179.8	4275	4271025
18-07-2025 09:41	179.8	179.8	179.8	179.8	2175	4271025
18-07-2025 09:41	180	180	180	180	0	4271025
18-07-2025 09:41	180.05	180.05	180	180	4350	4271025
18-07-2025 09:41	179.85	179.85	179.85	179.85	0	4271025
18-07-2025 09:41	180	180	180	180	4500	4271025
18-07-2025 09:41	180.25	180.25	179.75	179.75	4350	4271025
18-07-2025 09:41	179.8	179.8	179.8	179.8	0	4271025
18-07-2025 09:41	180.45	180.7	180.45	180.7	7950	4271025
18-07-2025 09:41	180.8	180.8	180.8	180.8	0	4271025
18-07-2025 09:41	180.9	180.9	180.5	180.5	6675	4271025
18-07-2025 09:41	180.4	180.45	180.4	180.45	5250	4271025
18-07-2025 09:41	180.45	180.45	180.45	180.45	0	4271025
18-07-2025 09:41	180.15	180.4	180.15	180.4	3075	4271025
18-07-2025 09:41	180.55	180.55	180.55	180.55	0	4271025
18-07-2025 09:41	180.15	180.15	180.05	180.05	2925	4271025
18-07-2025 09:41	180.5	180.5	179.8	179.8	8925	4271025
18-07-2025 09:41	180.15	180.15	180.15	180.15	0	4271025
18-07-2025 09:41	180.4	180.45	180.4	180.45	5400	4271025
18-07-2025 09:41	180.5	180.5	180.5	180.5	0	4271025
18-07-2025 09:41	180.6	180.95	180.6	180.95	10650	4271025
18-07-2025 09:41	181	181.05	181	181.05	11850	4271025
18-07-2025 09:41	180.8	180.8	180.8	180.8	0	4271025
18-07-2025 09:42	180.4	180.4	180.15	180.15	9825	4271025
18-07-2025 09:42	180.05	180.55	180.05	180.55	4425	4271025
18-07-2025 09:42	180.6	180.6	180.6	180.6	0	4271025
18-07-2025 09:42	181	181.3	181	181.3	3600	4271025
18-07-2025 09:42	181.05	181.05	181.05	181.05	0	4271025
18-07-2025 09:42	181.4	181.45	181.4	181.45	10500	4271025
18-07-2025 09:42	181.9	182.5	181.9	182.5	24975	4271025
18-07-2025 09:42	182.7	182.7	182.7	182.7	0	4271025
18-07-2025 09:42	181.95	181.95	181.35	181.35	26925	4271025
18-07-2025 09:42	181.8	181.8	181.8	181.8	0	4271025
